Gene,Expression,Age,Class,MainType,ClusterName,Subclass
Pax6,0.09652509652509653,17.5,Neuroblast,Neuroblasts,Nbl404,Hindbrain glycinergic
Pax6,0.06734006734006734,12.5,Neuroblast,Neuroblasts,Nbl405,Hindbrain glycinergic
Pax6,0.11304347826086956,13.5,Neuroblast,Neuroblasts,Nbl406,Hindbrain glycinergic
Pax6,0.07836990595611286,12.5,Neuroblast,Neuroblasts,Nbl408,Hindbrain glycinergic
Pax6,0.0,12.5,Neuroblast,Neuroblasts,Nbl409,Hindbrain GABAergic
Pax6,0.043478260869565216,13.0,Neuroblast,Neuroblasts,Nbl410,Midbrain
Pax6,0.2564102564102564,13.0,Neuroblast,Neuroblasts,Nbl411,Midbrain
Pax6,0.004016064257028112,13.0,Neuroblast,Neuroblasts,Nbl412,Midbrain glutamatergic
Pax6,0.09523809523809523,15.0,Neuroblast,Neuroblasts,Nbl414,Midbrain glutamatergic
Pax6,0.042993630573248405,16.5,Neuroblast,Neuroblasts,Nbl415,Midbrain glutamatergic
Pax6,0.0,13.0,Neuroblast,Neuroblasts,Nbl416,Midbrain glutamatergic
Pax6,0.012953367875647668,13.0,Neuroblast,Neuroblasts,Nbl419,Midbrain glutamatergic
Pax6,0.06829268292682927,16.0,Neuroblast,Neuroblasts,Nbl421,Thalamus glutamatergic
Pax6,0.02553191489361702,16.0,Neuroblast,Neuroblasts,Nbl422,Thalamus glutamatergic
Pax6,0.16161616161616163,15.5,Neuroblast,Neuroblasts,Nbl423,Thalamus glutamatergic
Pax6,0.15757575757575756,15.0,Neuroblast,Neuroblasts,Nbl424,Thalamus glutamatergic
Pax6,0.36363636363636365,14.5,Neuroblast,Neuroblasts,Nbl425,Neuronal intermediate progenitor
Pax6,0.4557620817843866,12.5,Neuroblast,Neuroblasts,Nbl428,Neuronal intermediate progenitor
Pax6,0.34812286689419797,12.5,Neuroblast,Neuroblasts,Nbl429,Forebrain glutamatergic
Pax6,0.1781609195402299,17.0,Neuroblast,Neuroblasts,Nbl430,Neuronal intermediate progenitor
Pax6,0.059233449477351915,15.5,Neuroblast,Neuroblasts,Nbl431,Forebrain glutamatergic
Pax6,0.5802861685214626,16.0,Neuroblast,Neuroblasts,Nbl433,Neuronal intermediate progenitor
Pax6,0.35,12.5,Neuroblast,Neuroblasts,Nbl435,Forebrain glutamatergic
Pax6,0.9237451737451737,16.0,Neuroblast,Neuroblasts,Nbl437,Neuronal intermediate progenitor
Pax6,0.9136842105263158,17.5,Neuroblast,Neuroblasts,Nbl438,Neuronal intermediate progenitor
Pax6,0.8968609865470852,16.25,Neuroblast,Neuroblasts,Nbl440,Neuronal intermediate progenitor
Pax6,1.2720306513409962,16.0,Neuroblast,Neuroblasts,Nbl442,Neuronal intermediate progenitor
Pax6,0.7371695178849145,16.0,Neuroblast,Neuroblasts,Nbl443,Neuronal intermediate progenitor
Pax6,0.3431372549019608,16.25,Neuroblast,Neuroblasts,Nbl444,Neuronal intermediate progenitor
Pax6,0.31954887218045114,10.0,Neuroblast,Neuroblasts,Nbl445,Neuronal intermediate progenitor
Pax6,0.22777777777777777,10.0,Neuroblast,Neuroblasts,Nbl447,Neuronal intermediate progenitor
Pax6,1.4166666666666667,11.0,Neuroblast,Neuroblasts,Nbl448,Undefined
Pax6,0.41975308641975306,16.5,Neuroblast,Neuroblasts,Nbl449,Forebrain GABAergic
Pax6,0.6076555023923444,15.0,Neuroblast,Neuroblasts,Nbl450,Forebrain GABAergic
Pax6,0.18032786885245902,13.0,Neuroblast,Neuroblasts,Nbl451,Forebrain GABAergic
Pax6,0.4271555996035679,10.0,Neuroblast,Neuroblasts,Nbl452,Forebrain GABAergic
Pax6,0.11081081081081082,10.0,Neuroblast,Neuroblasts,Nbl454,Forebrain GABAergic
Pax6,0.4929328621908127,10.0,Neuroblast,Neuroblasts,Nbl455,Forebrain GABAergic
Pax6,0.2836065573770492,9.0,Neuroblast,Neuroblasts,Nbl456,Forebrain GABAergic
Pax6,0.3798670465337132,16.0,Neuroblast,Neuroblasts,Nbl458,Forebrain GABAergic
Pax6,0.3103448275862069,11.0,Neuroblast,Neuroblasts,Nbl459,Hindbrain
Pax6,0.30327868852459017,10.0,Neuroblast,Neuroblasts,Nbl460,Hindbrain
Pax6,0.25274725274725274,10.0,Neuroblast,Neuroblasts,Nbl461,Hindbrain
Pax6,0.9279279279279279,13.0,Neuroblast,Neuroblasts,Nbl462,Hindbrain
Pax6,0.6341463414634146,12.0,Neuroblast,Neuroblasts,Nbl463,Hindbrain
Pax6,0.36363636363636365,18.0,Neuroblast,Neuroblasts,Nbl464,Hindbrain
Pax6,0.3155737704918033,14.5,Neuroblast,Neuroblasts,Nbl465,Hindbrain glycinergic
Pax6,0.7444444444444445,13.0,Neuroblast,Neuroblasts,Nbl466,Hindbrain glycinergic
Pax6,0.8461538461538461,14.0,Neuroblast,Neuroblasts,Nbl467,Hindbrain glycinergic
Pax6,2.1527777777777777,12.0,Neuroblast,Neuroblasts,Nbl468,Undefined
Pax6,1.025974025974026,9.0,Neuroblast,Neuroblasts,Nbl470,Mixed region glutamatergic
Pax6,0.9545454545454546,14.5,Neuroblast,Neuroblasts,Nbl471,Mixed region glutamatergic
Pax6,0.14285714285714285,12.5,Neuroblast,Neuroblasts,Nbl472,Mixed region glutamatergic
Pax6,2.574803149606299,14.5,Neuroblast,Neuroblasts,Nbl473,Hindbrain glutamatergic
Pax6,2.188976377952756,12.0,Neuroblast,Neuroblasts,Nbl474,Hindbrain glutamatergic
Pax6,2.5107913669064748,12.5,Neuroblast,Neuroblasts,Nbl475,Hindbrain glutamatergic
Pax6,2.6666666666666665,11.0,Neuroblast,Neuroblasts,Nbl477,Hindbrain
Pax6,3.106060606060606,11.0,Neuroblast,Neuroblasts,Nbl478,Hindbrain
Pax6,3.894230769230769,15.5,Neuroblast,Neuroblasts,Nbl480,Hindbrain
Pax6,2.8719806763285023,13.0,Neuroblast,Neuroblasts,Nbl481,Hindbrain
Pax6,2.471014492753623,15.5,Neuroblast,Neuroblasts,Nbl483,Hindbrain
Pax6,1.6370235934664248,13.5,Neuroblast,Neuroblasts,Nbl485,Hindbrain
Pax6,4.053191489361702,13.5,Neuroblast,Neuroblasts,Nbl488,Hindbrain glutamatergic
Pax6,3.5977011494252875,13.0,Neuroblast,Neuroblasts,Nbl489,Hindbrain
Pax6,5.073333333333333,12.5,Neuroblast,Neuroblasts,Nbl490,Hindbrain glutamatergic
Pax6,4.612903225806452,15.0,Neuroblast,Neuroblasts,Nbl491,Hindbrain glutamatergic
Pax6,0.05668934240362812,13.0,Neuron,Neurons,Neur493,Cortical or hippocampal glutamatergic
Pax6,0.12719298245614036,12.0,Neuron,Neurons,Neur494,Cortical or hippocampal glutamatergic
Pax6,0.16,13.5,Neuron,Neurons,Neur495,Cortical or hippocampal glutamatergic
Pax6,0.03837953091684435,11.0,Neuron,Neurons,Neur496,Cortical or hippocampal glutamatergic
Pax6,0.06829268292682927,16.0,Neuron,Neurons,Neur497,Cortical or hippocampal glutamatergic
Pax6,0.010330578512396695,12.0,Neuron,Neurons,Neur498,Cortical or hippocampal glutamatergic
Pax6,0.011406844106463879,16.0,Neuron,Neurons,Neur499,Cortical or hippocampal glutamatergic
Pax6,0.0024096385542168677,12.5,Neuron,Neurons,Neur500,Cortical or hippocampal glutamatergic
Pax6,0.07262569832402235,13.0,Neuron,Neurons,Neur501,Cortical or hippocampal glutamatergic
Pax6,0.06755805770584096,12.0,Neuron,Neurons,Neur504,Cortical or hippocampal glutamatergic
Pax6,0.05187467899332306,12.0,Neuron,Neurons,Neur505,Cortical or hippocampal glutamatergic
Pax6,0.019267822736030827,14.5,Neuron,Neurons,Neur506,Cortical or hippocampal glutamatergic
Pax6,0.030501089324618737,12.0,Neuron,Neurons,Neur508,Cortical or hippocampal glutamatergic
Pax6,0.010801080108010801,18.0,Neuron,Neurons,Neur511,Cortical or hippocampal glutamatergic
Pax6,0.015915119363395226,13.0,Neuron,Neurons,Neur514,Cortical or hippocampal glutamatergic
Pax6,0.02839396628216504,13.0,Neuron,Neurons,Neur516,Cortical or hippocampal glutamatergic
Pax6,0.004807692307692308,12.5,Neuron,Neurons,Neur519,Cortical or hippocampal glutamatergic
Pax6,0.04371584699453552,13.0,Neuron,Neurons,Neur520,Cortical or hippocampal glutamatergic
Pax6,0.02654867256637168,12.5,Neuron,Neurons,Neur521,Cortical or hippocampal glutamatergic
Pax6,0.012598425196850394,12.5,Neuron,Neurons,Neur523,Cortical or hippocampal glutamatergic
Pax6,0.011214953271028037,12.0,Neuron,Neurons,Neur524,Cortical or hippocampal glutamatergic
Pax6,0.015151515151515152,12.5,Neuron,Neurons,Neur525,Cortical or hippocampal glutamatergic
Pax6,0.0,12.0,Neuron,Neurons,Neur527,Cortical or hippocampal glutamatergic
Pax6,0.0,15.5,Neuron,Neurons,Neur528,Cortical or hippocampal glutamatergic
Pax6,0.0,12.0,Neuron,Neurons,Neur529,Forebrain GABAergic
Pax6,0.16452442159383032,15.0,Neuron,Neurons,Neur530,Forebrain GABAergic
Pax6,0.13672922252010725,12.5,Neuron,Neurons,Neur532,Forebrain GABAergic
Pax6,1.3284671532846715,16.0,Neuron,Neurons,Neur535,Forebrain GABAergic
Pax6,0.37626262626262624,14.0,Neuron,Neurons,Neur536,Forebrain GABAergic
Pax6,0.3138888888888889,15.0,Neuron,Neurons,Neur537,Forebrain GABAergic
Pax6,0.4827586206896552,11.0,Neuron,Neurons,Neur539,Forebrain GABAergic
Pax6,2.902877697841727,15.0,Neuron,Neurons,Neur540,Forebrain GABAergic
Pax6,4.6280323450134775,14.0,Neuron,Neurons,Neur541,Forebrain GABAergic
Pax6,0.37534246575342467,16.25,Neuron,Neurons,Neur542,Forebrain GABAergic
Pax6,0.0345821325648415,17.5,Neuron,Neurons,Neur544,Forebrain GABAergic
Pax6,0.06553398058252427,12.5,Neuron,Neurons,Neur545,Forebrain GABAergic
Pax6,0.008,10.0,Neuron,Neurons,Neur546,Forebrain GABAergic
Pax6,2.8538622129436324,16.5,Neuron,Neurons,Neur547,Forebrain GABAergic
Pax6,0.3516949152542373,16.0,Neuron,Neurons,Neur548,Forebrain GABAergic
Pax6,0.020348837209302327,12.0,Neuron,Neurons,Neur550,Forebrain GABAergic
Pax6,0.0273972602739726,12.0,Neuron,Neurons,Neur551,Forebrain GABAergic
Pax6,0.0,12.0,Neuron,Neurons,Neur552,Forebrain GABAergic
Pax6,0.03435114503816794,15.0,Neuron,Neurons,Neur553,Forebrain GABAergic
Pax6,0.010273972602739725,12.5,Neuron,Neurons,Neur554,Forebrain GABAergic
Pax6,0.008032128514056224,12.0,Neuron,Neurons,Neur555,Forebrain GABAergic
Pax6,0.0,12.0,Neuron,Neurons,Neur556,Undefined
Pax6,0.2459016393442623,11.0,Neuron,Neurons,Neur557,Undefined
Pax6,0.5236051502145923,11.0,Neuron,Neurons,Neur558,Forebrain GABAergic
Pax6,0.28083989501312334,12.5,Neuron,Neurons,Neur560,Forebrain GABAergic
Pax6,1.1761006289308176,13.5,Neuron,Neurons,Neur561,Forebrain GABAergic
Pax6,0.15873015873015872,12.0,Neuron,Neurons,Neur563,Forebrain GABAergic
Pax6,0.02572347266881029,16.0,Neuron,Neurons,Neur565,Forebrain GABAergic
Pax6,0.05621301775147929,14.0,Neuron,Neurons,Neur566,Forebrain GABAergic
Pax6,0.0,16.25,Neuron,Neurons,Neur567,Forebrain GABAergic
Pax6,0.005791505791505791,11.0,Neuron,Neurons,Neur569,Forebrain GABAergic
Pax6,0.004301075268817204,12.5,Neuron,Neurons,Neur571,Forebrain GABAergic
Pax6,0.00796812749003984,15.0,Neuron,Neurons,Neur572,Forebrain GABAergic
Pax6,0.032,13.5,Neuron,Neurons,Neur576,Midbrain GABAergic
Pax6,0.0020161290322580645,13.0,Neuron,Neurons,Neur577,Midbrain GABAergic
Pax6,0.012048192771084338,12.5,Neuron,Neurons,Neur582,Midbrain GABAergic
Pax6,0.04285714285714286,11.0,Neuron,Neurons,Neur583,Midbrain GABAergic
Pax6,0.0,14.0,Neuron,Neurons,Neur589,Midbrain GABAergic
Pax6,0.5255474452554745,15.5,Neuron,Neurons,Neur590,Hindbrain glycinergic
Pax6,0.11389521640091116,15.0,Neuron,Neurons,Neur591,Midbrain-hindbrain GABAergic
Pax6,0.08241758241758242,15.5,Neuron,Neurons,Neur592,Midbrain GABAergic
Pax6,0.3358024691358025,18.0,Neuron,Neurons,Neur596,Hindbrain glycinergic
Pax6,1.0975609756097562,12.0,Neuron,Neurons,Neur597,Hindbrain GABAergic
Pax6,0.011299435028248588,13.5,Neuron,Neurons,Neur598,Hindbrain GABAergic
Pax6,0.02702702702702703,13.5,Neuron,Neurons,Neur599,Hindbrain glycinergic
Pax6,0.07724425887265135,12.5,Neuron,Neurons,Neur600,Hindbrain glycinergic
Pax6,0.19941348973607037,12.5,Neuron,Neurons,Neur601,Hindbrain glycinergic
Pax6,0.06093189964157706,14.5,Neuron,Neurons,Neur602,Hindbrain glycinergic
Pax6,0.011661807580174927,12.5,Neuron,Neurons,Neur603,Hindbrain glycinergic
Pax6,0.10687022900763359,15.0,Neuron,Neurons,Neur604,Hindbrain glycinergic
Pax6,0.0060790273556231,15.0,Neuron,Neurons,Neur605,Hindbrain glycinergic
Pax6,0.0,17.0,Neuron,Neurons,Neur606,Spinal cord glycinergic
Pax6,0.0136986301369863,16.5,Neuron,Neurons,Neur607,Spinal cord glycinergic
Pax6,0.008849557522123894,17.0,Neuron,Neurons,Neur608,Hindbrain GABAergic
Pax6,0.029304029304029304,12.0,Neuron,Neurons,Neur609,Hindbrain GABAergic
Pax6,0.0038910505836575876,15.0,Neuron,Neurons,Neur610,Hindbrain GABAergic
Pax6,0.039525691699604744,14.5,Neuron,Neurons,Neur611,Hindbrain GABAergic
Pax6,0.06970509383378017,10.0,Neuron,Neurons,Neur612,Hindbrain glycinergic
Pax6,0.11864406779661017,16.5,Neuron,Neurons,Neur615,Hindbrain GABAergic
Pax6,0.10197368421052631,16.5,Neuron,Neurons,Neur616,Hindbrain GABAergic
Pax6,0.00267379679144385,10.0,Neuron,Neurons,Neur617,Hindbrain glycinergic
Pax6,0.06018518518518518,14.0,Neuron,Neurons,Neur618,Hindbrain GABAergic
Pax6,0.06232294617563739,12.5,Neuron,Neurons,Neur619,Hindbrain GABAergic
Pax6,0.0,15.0,Neuron,Neurons,Neur620,Hindbrain glycinergic
Pax6,0.20533333333333334,14.5,Neuron,Neurons,Neur621,Hindbrain glycinergic
Pax6,0.096,12.5,Neuron,Neurons,Neur622,Hindbrain glycinergic
Pax6,0.006872852233676976,15.0,Neuron,Neurons,Neur623,Spinal cord glutamatergic
Pax6,0.023529411764705882,17.0,Neuron,Neurons,Neur627,Hindbrain glutamatergic
Pax6,0.04700854700854701,14.5,Neuron,Neurons,Neur628,Hindbrain glutamatergic
Pax6,0.09004739336492891,14.5,Neuron,Neurons,Neur629,Hindbrain glutamatergic
Pax6,0.0,16.5,Neuron,Neurons,Neur630,Hindbrain glutamatergic
Pax6,0.059602649006622516,10.0,Neuron,Neurons,Neur631,Hindbrain glutamatergic
Pax6,0.0,12.5,Neuron,Neurons,Neur632,Hindbrain glutamatergic
Pax6,0.06607929515418502,18.0,Neuron,Neurons,Neur633,Hindbrain glutamatergic
Pax6,0.09693877551020408,16.5,Neuron,Neurons,Neur634,Hindbrain glutamatergic
Pax6,0.039568345323741004,12.5,Neuron,Neurons,Neur635,Hindbrain glutamatergic
Pax6,0.02,12.5,Neuron,Neurons,Neur636,Hindbrain glutamatergic
Pax6,0.030303030303030304,12.5,Neuron,Neurons,Neur637,Hindbrain glutamatergic
Pax6,0.045454545454545456,10.0,Neuron,Neurons,Neur638,Hindbrain glutamatergic
Pax6,0.025974025974025976,12.5,Neuron,Neurons,Neur639,Hindbrain glutamatergic
Pax6,0.2140221402214022,10.0,Neuron,Neurons,Neur640,Hindbrain glutamatergic
Pax6,1.2551020408163265,17.5,Neuron,Neurons,Neur641,Hindbrain glutamatergic
Pax6,0.013559322033898305,15.0,Neuron,Neurons,Neur642,Hindbrain glutamatergic
Pax6,0.05357142857142857,14.0,Neuron,Neurons,Neur643,Hindbrain glutamatergic
Pax6,0.04827586206896552,10.0,Neuron,Neurons,Neur645,Hindbrain glutamatergic
Pax6,0.0,13.5,Neuron,Neurons,Neur646,Hindbrain glutamatergic
Pax6,0.02,14.0,Neuron,Neurons,Neur647,Hypothalamus glutamatergic
Pax6,0.0,14.0,Neuron,Neurons,Neur648,Hypothalamus glutamatergic
Pax6,0.04177545691906005,16.5,Neuron,Neurons,Neur649,Hypothalamus glutamatergic
Pax6,0.04716981132075472,17.5,Neuron,Neurons,Neur650,Hindbrain serotoninergic
Pax6,0.01818181818181818,17.5,Neuron,Neurons,Neur652,Midbrain dopaminergic
Pax6,0.0,13.0,Neuron,Neurons,Neur653,Midbrain dopaminergic
Pax6,0.011235955056179775,18.0,Neuron,Neurons,Neur654,Midbrain glutamatergic
Pax6,0.0,14.0,Neuron,Neurons,Neur655,Midbrain glutamatergic
Pax6,0.0,12.5,Neuron,Neurons,Neur656,Midbrain glutamatergic
Pax6,0.11904761904761904,13.5,Neuron,Neurons,Neur657,Midbrain glutamatergic
Pax6,0.06338028169014084,15.0,Neuron,Neurons,Neur658,Midbrain glutamatergic
Pax6,0.0,10.0,Neuron,Neurons,Neur659,Midbrain glutamatergic
Pax6,0.1,15.0,Neuron,Neurons,Neur660,Midbrain glutamatergic
Pax6,5.038461538461538,10.0,Neuron,Neurons,Neur661,Midbrain glutamatergic
Pax6,7.26,13.0,Neuron,Neurons,Neur662,Midbrain glutamatergic
Pax6,0.028985507246376812,14.0,Neuron,Neurons,Neur663,Hypothalamus
Pax6,0.0223463687150838,15.5,Neuron,Neurons,Neur664,Hypothalamus
Pax6,0.3118279569892473,14.0,Neuron,Neurons,Neur665,Forebrain glutamatergic
Pax6,0.15979381443298968,16.5,Neuron,Neurons,Neur666,Cajal-Retzius
Pax6,0.1201923076923077,17.0,Neuron,Neurons,Neur667,Forebrain glutamatergic
Pax6,0.04310344827586207,12.5,Neuron,Neurons,Neur669,Forebrain glutamatergic
Pax6,0.20147874306839186,14.0,Neuron,Neurons,Neur670,Forebrain glutamatergic
Pax6,0.25,11.0,Neuron,Neurons,Neur671,Forebrain glutamatergic
Pax6,0.20668058455114824,15.0,Neuron,Neurons,Neur672,Forebrain glutamatergic
Pax6,0.22972972972972974,13.5,Neuron,Neurons,Neur673,Forebrain glutamatergic
Pax6,0.4245810055865922,16.0,Neuron,Neurons,Neur677,Cajal-Retzius
Pax6,0.358974358974359,13.5,Neuron,Neurons,Neur678,Cajal-Retzius
Pax6,0.01858736059479554,14.0,Neuron,Neurons,Neur680,Forebrain glutamatergic
Pax6,0.40397350993377484,10.0,Neuron,Neurons,Neur681,Forebrain glutamatergic
Pax6,0.472,12.5,Neuron,Neurons,Neur682,Forebrain glutamatergic
Pax6,1.2526315789473683,14.0,Neuron,Neurons,Neur683,Forebrain glutamatergic
Pax6,0.5066079295154186,10.0,Neuron,Neurons,Neur684,Forebrain glutamatergic
Pax6,0.02197802197802198,16.25,Neuron,Neurons,Neur685,Forebrain glutamatergic
Pax6,0.08571428571428572,12.5,Neuron,Neurons,Neur687,Cajal-Retzius
Pax6,0.02926829268292683,12.5,Neuron,Neurons,Neur689,Forebrain glutamatergic
Pax6,0.0,12.0,Neuron,Neurons,Neur691,Hypothalamus
Pax6,0.0,18.0,Neuron,Neurons,Neur692,Hypothalamus
Pax6,0.05319148936170213,14.0,Neuron,Neurons,Neur693,Hypothalamus
Pax6,0.01983551040154814,10.0,Neuron,Neurons,Neur695,Hypothalamus
Pax6,0.1625,15.0,Neuron,Neurons,Neur696,Hypothalamus
Pax6,0.058823529411764705,12.0,Neuron,Neurons,Neur698,Hypothalamus
Pax6,0.0,13.0,Neuron,Neurons,Neur699,Spinal cord glutamatergic
Pax6,0.028089887640449437,17.5,Neuron,Neurons,Neur700,Spinal cord glutamatergic
Pax6,0.0,16.0,Neuron,Neurons,Neur701,Spinal cord glutamatergic
Pax6,0.040892193308550186,12.0,Neuron,Neurons,Neur702,Midbrain glutamatergic
Pax6,0.0196078431372549,11.0,Neuron,Neurons,Neur704,Midbrain glutamatergic
Pax6,0.0,12.0,Neuron,Neurons,Neur708,Midbrain glutamatergic
Pax6,0.0,12.0,Neuron,Neurons,Neur713,Midbrain glutamatergic
Pax6,0.0,13.0,Neuron,Neurons,Neur714,Midbrain glutamatergic
Pax6,0.010126582278481013,15.5,Neuron,Neurons,Neur715,Forebrain glutamatergic
Pax6,0.01511879049676026,17.0,Neuron,Neurons,Neur716,Forebrain glutamatergic
Pax6,0.04697986577181208,15.5,Neuron,Neurons,Neur717,Forebrain glutamatergic
Pax6,0.037800687285223365,16.5,Neuron,Neurons,Neur718,Forebrain glutamatergic
Pax6,0.037037037037037035,13.0,Neuron,Neurons,Neur720,Forebrain glutamatergic
Pax6,0.07960199004975124,12.5,Neuron,Neurons,Neur721,Forebrain glutamatergic
Pax6,0.002881844380403458,12.5,Neuron,Neurons,Neur722,Forebrain glutamatergic
Pax6,0.023547880690737835,12.0,Neuron,Neurons,Neur723,Forebrain glutamatergic
Pax6,0.011494252873563218,12.0,Neuron,Neurons,Neur724,Forebrain glutamatergic
Pax6,0.015789473684210527,12.5,Neuron,Neurons,Neur725,Forebrain glutamatergic
Pax6,0.0,12.0,Neuron,Neurons,Neur726,Mixed region
Pax6,0.0,12.0,Neuron,Neurons,Neur727,Mixed region glutamatergic
Pax6,1.2206896551724138,16.25,Neuron,Neurons,Neur728,Mixed region and neurotransmitter
Pax6,0.5462962962962963,12.5,Neuron,Neurons,Neur729,Mixed region and neurotransmitter
Pax6,0.11802378774016468,16.25,Neuron,Neurons,Neur730,Mixed region and neurotransmitter
Pax6,0.05952380952380952,16.25,Neuron,Neurons,Neur732,Mixed region glutamatergic
Pax6,0.1780821917808219,11.0,Neuron,Neurons,Neur734,Mixed region glutamatergic
Pax6,0.053475935828877004,11.0,Neuron,Neurons,Neur736,Mixed region GABAergic
Pax6,0.13746409519901517,12.5,Neuron,Neurons,Neur737,Mixed region GABAergic
Pax6,0.07150259067357513,16.25,Neuron,Neurons,Neur738,Mixed region GABAergic
Pax6,0.5347533632286996,10.0,Neuron,Neurons,Neur739,Mixed region GABAergic
Pax6,0.058823529411764705,11.0,Neuron,Neurons,Neur741,Forebrain glutamatergic
Pax6,0.025974025974025976,12.0,Neuron,Neurons,Neur742,Forebrain glutamatergic
Pax6,0.0,11.0,Neuron,Neurons,Neur743,Mixed region glutamatergic
Pax6,0.023255813953488372,10.0,Neuron,Neurons,Neur744,Forebrain glutamatergic
Pax6,0.006756756756756757,11.0,Neuron,Neurons,Neur745,Forebrain glutamatergic
Pax6,0.032679738562091505,14.0,Neuron,Neurons,Neur746,Forebrain GABAergic
Pax6,0.11891891891891893,14.0,Neuron,Neurons,Neur747,Forebrain GABAergic
Pax6,0.5517241379310345,14.5,Neuron,Neurons,Neur748,Forebrain GABAergic
Pax6,0.0732484076433121,11.0,Neuron,Neurons,Neur751,Forebrain glutamatergic
Pax6,0.16666666666666666,14.0,Neuron,Neurons,Neur752,Mixed region glutamatergic
Pax6,0.07441860465116279,12.0,Neuron,Neurons,Neur753,Forebrain glutamatergic
Pax6,0.06395348837209303,14.0,Neuron,Neurons,Neur754,Forebrain glutamatergic
Pax6,0.034722222222222224,15.5,Neuron,Neurons,Neur755,Hindbrain glycinergic
Pax6,0.0575139146567718,14.5,Neuron,Neurons,Neur756,Hindbrain glycinergic
Pax6,0.004878048780487805,13.0,Neuron,Neurons,Neur758,Spinal cord glycinergic
Pax6,0.02702702702702703,14.5,Neuron,Neurons,Neur762,Cerebellum GABAergic
Pax6,0.0038314176245210726,11.0,Neuron,Neurons,Neur767,Posterior hindbrain glutamatergic
Pax6,0.0707070707070707,14.5,Neuron,Neurons,Neur769,Motor neuron
Pax6,0.0,16.5,Neuron,Neurons,Neur771,Dorsal midbrain glutamatergic
Pax6,0.0851063829787234,15.0,Neuron,Neurons,Neur772,Dorsal midbrain glutamatergic
Pax6,0.04597701149425287,10.0,Neuron,Neurons,Neur773,Sensory neuron
Pax6,0.0,10.0,Neuron,Neurons,Neur774,Sensory neuron
Pax6,0.024691358024691357,15.5,Neuron,Neurons,Neur775,Sensory neuron
Pax6,4.527777777777778,13.5,Neuron,Neurons,Neur776,Cerebellum glutamatergic
Pax6,3.148,14.5,Neuron,Neurons,Neur777,Cerebellum glutamatergic
Pax6,2.74468085106383,13.5,Neuron,Neurons,Neur778,Cerebellum glutamatergic
Pax6,2.5645355850422193,11.0,Neuron,Neurons,Neur779,Cerebellum glutamatergic
Pax6,2.6231003039513676,13.5,Neuron,Neurons,Neur780,Cerebellum glutamatergic
Pax6,1.9871794871794872,14.0,Neuron,Neurons,Neur781,Cerebellum glutamatergic
Pax6,0.0,13.5,Neuron,Neurons,Neur783,Epithalamus glutamatergic
Pax6,0.14912280701754385,12.5,Neuron,Neurons,Neur784,Epithalamus glutamatergic
Pax6,0.059322033898305086,14.5,Neuron,Neurons,Neur785,Epithalamus glutamatergic
Pax6,0.07766990291262135,14.5,Neuron,Neurons,Neur786,Epithalamus glutamatergic
Pax6,0.07586206896551724,15.5,Neuron,Neurons,Neur787,Epithalamus glutamatergic
Pax6,0.06278026905829596,12.5,Neuron,Neurons,Neur788,Epithalamus glutamatergic
Pax6,0.005714285714285714,13.0,Neuron,Neurons,Neur789,Epithalamus glutamatergic
Pax6,0.41714285714285715,11.0,Neuron,Neurons,Neur791,Epithalamus glutamatergic
Pax6,0.6245733788395904,11.0,Neuron,Neurons,Neur792,Diencephalon glutamatergic
Pax6,4.7272727272727275,16.5,Neuron,Neurons,Neur793,Diencephalon glutamatergic
Pax6,3.7777777777777777,15.5,Neuron,Neurons,Neur794,Diencephalon glutamatergic
Pax6,4.578947368421052,11.0,Neuron,Neurons,Neur795,Diencephalon glutamatergic
Pax6,1.0689655172413792,17.5,Neuron,Neurons,Neur796,Diencephalon glutamatergic
Sox2,0.22645290581162325,13.0,Neural crest,Neurons,NeurCrest1,Neural crest
Sox2,0.7210884353741497,16.5,Glioblast,Glioblasts,GblF1,Forebrain
Sox2,0.7658730158730159,11.0,Glioblast,Glioblasts,GblF4,Forebrain
Sox2,0.6975476839237057,11.0,Glioblast,Glioblasts,GblF5,Forebrain
Sox2,1.0866141732283465,12.0,Glioblast,Glioblasts,GblF7,Forebrain
Sox2,0.8672566371681416,13.0,Radial glia,Radial glia,RglDF1,Dorsal forebrain
Sox2,0.48125,12.0,Radial glia,Radial glia,RglDF2,Dorsal forebrain
